,movieId,title
762,775,Spirits of the Dead (Histoires extraordinaires) (1968)
763,776,Babyfever (1994)
764,777,Pharaoh's Army (1995)
765,778,Trainspotting (1996)
766,779,'Til There Was You (1997)
767,780,Independence Day (a.k.a. ID4) (1996)
768,781,Stealing Beauty (1996)
769,782,"Fan, The (1996)"
770,783,"Hunchback of Notre Dame, The (1996)"
771,784,"Cable Guy, The (1996)"
772,785,Kingpin (1996)
773,786,Eraser (1996)
774,787,"Gate of Heavenly Peace, The (1995)"
775,788,"Nutty Professor, The (1996)"
776,789,"I, the Worst of All (Yo, la peor de todas) (1990)"
777,790,"Unforgettable Summer, An (Un été inoubliable) (1994)"
778,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)"
779,792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)"
780,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)
781,794,Midnight Dancers (Sibak) (1994)
782,795,Somebody to Love (1994)
783,796,"Very Natural Thing, A (1974)"
784,797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)"
785,798,Daylight (1996)
786,799,"Frighteners, The (1996)"
787,800,Lone Star (1996)
788,801,Harriet the Spy (1996)
789,802,Phenomenon (1996)
790,803,Walking and Talking (1996)
791,804,She's the One (1996)
792,805,"Time to Kill, A (1996)"
793,806,American Buffalo (1996)
794,807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)"
795,808,Alaska (1996)
796,809,Fled (1996)
797,810,Kazaam (1996)
798,812,Magic Hunter (Büvös vadász) (1994)
799,813,Larger Than Life (1996)
800,814,"Boy Called Hate, A (1995)"
801,815,Power 98 (1996)
802,816,Two Deaths (1995)
803,818,"Very Brady Sequel, A (1996)"
804,819,Stefano Quantestorie (1993)
805,820,Death in the Garden (La Mort en ce jardin) (1956)
806,821,"Crude Oasis, The (1995)"
807,822,Hedd Wyn (1992)
808,823,"Collectionneuse, La (1967)"
809,824,Kaspar Hauser (1993)
810,825,Regular Guys (Echte Kerle) (1996)
811,826,Women Robbers (Diebinnen) (1995)
812,827,"Convent, The (O Convento) (1995)"
813,828,"Adventures of Pinocchio, The (1996)"
814,829,Joe's Apartment (1996)
815,830,"First Wives Club, The (1996)"
816,831,Stonewall (1995)
817,832,Ransom (1996)
818,833,High School High (1996)
819,834,Phat Beach (1996)
820,835,Foxfire (1996)
821,836,Chain Reaction (1996)
822,837,Matilda (1996)
823,838,Emma (1996)
824,839,"Crow: City of Angels, The (1996)"
825,840,House Arrest (1996)
826,841,Eyes Without a Face (Les Yeux sans visage) (1959)
827,842,Bordello of Blood (1996)
828,843,Lotto Land (1995)
829,844,"Story of Xinghua, The (Xinghua san yue tian) (1994)"
830,845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)"
831,846,Flirt (1995)
832,847,"Big Squeeze, The (1996)"
833,848,"Spitfire Grill, The (1996)"
834,849,Escape from L.A. (1996)
835,850,Cyclo (Xich lo) (1995)
836,851,Basquiat (1996)
837,852,Tin Cup (1996)
838,853,Dingo (1991)
839,854,Ballad of Narayama (Narayama Bushiko) (1958)
840,855,Every Other Weekend (Un week-end sur deux) (1990)
841,856,Mille bolle blu (1993)
842,857,Crows and Sparrows (Wuya yu maque) (1949)
843,858,"Godfather, The (1972)"
844,859,"Hippie Revolution, The (1996)"
845,860,"Maybe, Maybe Not (Der Bewegte Mann) (1994)"
846,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
847,862,Manny & Lo (1996)
848,864,"Wife, The (1995)"
849,865,Small Faces (1996)
850,866,Bound (1996)
851,867,Carpool (1996)
852,868,Death in Brunswick (1991)
853,869,Kansas City (1996)
854,870,Gone Fishin' (1997)
855,871,Lover's Knot (1996)
856,872,Vive L'Amour (Aiqing wansui) (1994)
857,873,Shadow of Angels (Schatten der Engel) (1976)
858,874,Killer: A Journal of Murder (1995)
859,875,Nothing to Lose (1994)
860,876,Supercop 2 (Project S) (Chao ji ji hua) (1993)
861,877,Girls Town (1996)
862,878,Bye-Bye (1995)
863,879,"Relic, The (1997)"
864,880,"Island of Dr. Moreau, The (1996)"
865,881,First Kid (1996)
866,882,"Trigger Effect, The (1996)"
867,884,Sweet Nothing (1996)
868,885,Bogus (1996)
869,886,Bulletproof (1996)
870,887,Talk of Angels (1998)
871,888,Land Before Time III: The Time of the Great Giving (1995)
872,889,1-900 (06) (1994)
873,890,Baton Rouge (Bâton rouge) (1988)
874,891,Halloween: The Curse of Michael Myers (1995)
875,892,Twelfth Night (1996)
876,893,Mother Night (1996)
877,894,Liebelei (1933)
878,895,Venice/Venice (1992)
879,896,Wild Reeds (Les Roseaux sauvages) (1994)
880,897,For Whom the Bell Tolls (1943)
881,898,"Philadelphia Story, The (1940)"
882,899,Singin' in the Rain (1952)
883,900,"American in Paris, An (1951)"
884,901,Funny Face (1957)
885,902,Breakfast at Tiffany's (1961)
886,903,Vertigo (1958)
887,904,Rear Window (1954)
888,905,It Happened One Night (1934)
889,906,Gaslight (1944)
890,907,"Gay Divorcee, The (1934)"
891,908,North by Northwest (1959)
892,909,"Apartment, The (1960)"
893,910,Some Like It Hot (1959)
894,911,Charade (1963)
895,912,Casablanca (1942)
896,913,"Maltese Falcon, The (1941)"
897,914,My Fair Lady (1964)
898,915,Sabrina (1954)
899,916,Roman Holiday (1953)
900,917,"Little Princess, The (1939)"
901,918,Meet Me in St. Louis (1944)
902,919,"Wizard of Oz, The (1939)"
903,920,Gone with the Wind (1939)
904,921,My Favorite Year (1982)
905,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
906,923,Citizen Kane (1941)
907,924,2001: A Space Odyssey (1968)
908,925,Golden Earrings (1947)
909,926,All About Eve (1950)
910,927,"Women, The (1939)"
911,928,Rebecca (1940)
912,929,Foreign Correspondent (1940)
913,930,Notorious (1946)
914,931,Spellbound (1945)
915,932,"Affair to Remember, An (1957)"
916,933,To Catch a Thief (1955)
917,934,Father of the Bride (1950)
918,935,"Band Wagon, The (1953)"
919,936,Ninotchka (1939)
920,937,Love in the Afternoon (1957)
921,938,Gigi (1958)
922,939,"Reluctant Debutante, The (1958)"
923,940,"Adventures of Robin Hood, The (1938)"
924,941,"Mark of Zorro, The (1940)"
925,942,Laura (1944)
926,943,"Ghost and Mrs. Muir, The (1947)"
927,944,Lost Horizon (1937)
928,945,Top Hat (1935)
929,946,To Be or Not to Be (1942)
930,947,My Man Godfrey (1936)
931,948,Giant (1956)
932,949,East of Eden (1955)
933,950,"Thin Man, The (1934)"
934,951,His Girl Friday (1940)
935,952,Around the World in 80 Days (1956)
936,953,It's a Wonderful Life (1946)
937,954,Mr. Smith Goes to Washington (1939)
938,955,Bringing Up Baby (1938)
939,956,Penny Serenade (1941)
940,957,"Scarlet Letter, The (1926)"
941,958,Lady of Burlesque (1943)
942,959,Of Human Bondage (1934)
943,960,Angel on My Shoulder (1946)
944,961,Little Lord Fauntleroy (1936)
945,962,They Made Me a Criminal (1939)
946,963,"Inspector General, The (1949)"
947,964,Angel and the Badman (1947)
948,965,"39 Steps, The (1935)"
949,966,"Walk in the Sun, A (1945)"
950,967,"Outlaw, The (1943)"
951,968,Night of the Living Dead (1968)
952,969,"African Queen, The (1951)"
953,970,Beat the Devil (1953)
954,971,Cat on a Hot Tin Roof (1958)
955,972,"Last Time I Saw Paris, The (1954)"
956,973,Meet John Doe (1941)
957,974,Algiers (1938)
958,975,Something to Sing About (1937)
959,976,"Farewell to Arms, A (1932)"
960,977,Moonlight Murder (1936)
961,979,Nothing Personal (1995)
962,980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)"
963,981,Dangerous Ground (1997)
964,982,Picnic (1955)
965,983,Madagascar Skin (1995)
966,984,"Pompatus of Love, The (1996)"
967,985,Small Wonders (1995)
968,986,Fly Away Home (1996)
969,987,Bliss (1997)
970,988,Grace of My Heart (1996)
971,989,Brother of Sleep (Schlafes Bruder) (1995)
972,990,Maximum Risk (1996)
973,991,Michael Collins (1996)
974,992,"Rich Man's Wife, The (1996)"
975,993,Infinity (1996)
976,994,Big Night (1996)
977,996,Last Man Standing (1996)
978,997,Caught (1996)
979,998,Set It Off (1996)
980,999,2 Days in the Valley (1996)
981,1000,Curdled (1996)
982,1001,"Associate, The (Associé, L') (1979)"
983,1002,Ed's Next Move (1996)
984,1003,Extreme Measures (1996)
985,1004,"Glimmer Man, The (1996)"
986,1005,D3: The Mighty Ducks (1996)
987,1006,"Chamber, The (1996)"
988,1007,"Apple Dumpling Gang, The (1975)"
989,1008,"Davy Crockett, King of the Wild Frontier (1955)"
990,1009,Escape to Witch Mountain (1975)
991,1010,"Love Bug, The (1969)"
992,1011,Herbie Rides Again (1974)
993,1012,Old Yeller (1957)
994,1013,"Parent Trap, The (1961)"
995,1014,Pollyanna (1960)
996,1015,Homeward Bound: The Incredible Journey (1993)
997,1016,"Shaggy Dog, The (1959)"
998,1017,Swiss Family Robinson (1960)
999,1018,That Darn Cat! (1965)
1000,1019,"20,000 Leagues Under the Sea (1954)"
1001,1020,Cool Runnings (1993)
1002,1021,Angels in the Outfield (1994)
1003,1022,Cinderella (1950)
1004,1023,Winnie the Pooh and the Blustery Day (1968)
1005,1024,"Three Caballeros, The (1945)"
1006,1025,"Sword in the Stone, The (1963)"
1007,1026,So Dear to My Heart (1949)
1008,1027,Robin Hood: Prince of Thieves (1991)
1009,1028,Mary Poppins (1964)
1010,1029,Dumbo (1941)
1011,1030,Pete's Dragon (1977)
1012,1031,Bedknobs and Broomsticks (1971)
1013,1032,Alice in Wonderland (1951)
1014,1033,"Fox and the Hound, The (1981)"
1015,1034,Freeway (1996)
1016,1035,"Sound of Music, The (1965)"
1017,1036,Die Hard (1988)
1018,1037,"Lawnmower Man, The (1992)"
1019,1038,Unhook the Stars (1996)
1020,1039,Synthetic Pleasures (1995)
1021,1040,"Secret Agent, The (1996)"
1022,1041,Secrets & Lies (1996)
1023,1042,That Thing You Do! (1996)
1024,1043,To Gillian on Her 37th Birthday (1996)
1025,1044,Surviving Picasso (1996)
1026,1045,Love Is All There Is (1996)
1027,1046,Beautiful Thing (1996)
1028,1047,"Long Kiss Goodnight, The (1996)"
1029,1049,"Ghost and the Darkness, The (1996)"
1030,1050,Looking for Richard (1996)
1031,1051,Trees Lounge (1996)
1032,1052,"Proprietor, The (1996)"
1033,1053,Normal Life (1996)
1034,1054,Get on the Bus (1996)
1035,1055,Shadow Conspiracy (1997)
1036,1056,Jude (1996)
1037,1057,Everyone Says I Love You (1996)
1038,1058,Bitter Sugar (Azúcar amarga) (1996)
1039,1059,William Shakespeare's Romeo + Juliet (1996)
1040,1060,Swingers (1996)
1041,1061,Sleepers (1996)
1042,1062,"Sunchaser, The (1996)"
1043,1063,Johns (1996)
1044,1064,Aladdin and the King of Thieves (1996)
1045,1065,"Woman in Question, The (1950)"
1046,1066,Shall We Dance (1937)
1047,1067,"Damsel in Distress, A (1937)"
1048,1068,Crossfire (1947)
1049,1069,"Murder, My Sweet (1944)"
1050,1070,Macao (1952)
1051,1071,For the Moment (1994)
1052,1073,Willy Wonka & the Chocolate Factory (1971)
1053,1075,"Sexual Life of the Belgians, The (La Vie sexuelle des Belges 1950-1978) (1994)"
1054,1076,"Innocents, The (1961)"
1055,1077,Sleeper (1973)
1056,1078,Bananas (1971)
1057,1079,"Fish Called Wanda, A (1988)"
1058,1080,Monty Python's Life of Brian (1979)
1059,1081,Victor/Victoria (1982)
1060,1082,"Candidate, The (1972)"
1061,1083,"Great Race, The (1965)"
1062,1084,Bonnie and Clyde (1967)
1063,1085,"Old Man and the Sea, The (1958)"
1064,1086,Dial M for Murder (1954)
1065,1087,Madame Butterfly (1995)
1066,1088,Dirty Dancing (1987)
1067,1089,Reservoir Dogs (1992)
1068,1090,Platoon (1986)
1069,1091,Weekend at Bernie's (1989)
1070,1092,Basic Instinct (1992)
1071,1093,"Doors, The (1991)"
1072,1094,"Crying Game, The (1992)"
1073,1095,Glengarry Glen Ross (1992)
1074,1096,Sophie's Choice (1982)
1075,1097,E.T. the Extra-Terrestrial (1982)
1076,1098,"Search for One-eye Jimmy, The (1996)"
1077,1099,"Christmas Carol, A (1938)"
1078,1100,Days of Thunder (1990)
1079,1101,Top Gun (1986)
1080,1102,American Strays (1996)
1081,1103,Rebel Without a Cause (1955)
1082,1104,"Streetcar Named Desire, A (1951)"
1083,1105,Children of the Corn IV: The Gathering (1996)
1084,1106,"Leopard Son, The (1996)"
1085,1107,Loser (1991)
1086,1109,Charm's Incidents (Charms Zwischenfälle) (1996)
1087,1110,Bird of Prey (1996)
1088,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
1089,1112,Palookaville (1996)
1090,1113,"Associate, The (1996)"
1091,1114,"Funeral, The (1996)"
1092,1115,Sleepover (1995)
1093,1116,"Single Girl, A (La Fille Seule) (1995)"
1094,1117,"Eighth Day, The (Huitième jour, Le) (1996)"
1095,1118,Tashunga (1995)
1096,1119,Drunks (1997)
1097,1120,"People vs. Larry Flynt, The (1996)"
1098,1121,Glory Daze (1996)
1099,1122,Plutonium Circus (1995)
1100,1123,"Perfect Candidate, A (1996)"
1101,1124,On Golden Pond (1981)
1102,1125,"Return of the Pink Panther, The (1975)"
1103,1126,Drop Dead Fred (1991)
1104,1127,"Abyss, The (1989)"
1105,1128,"Fog, The (1980)"
1106,1129,Escape from New York (1981)
1107,1130,"Howling, The (1980)"
1108,1131,Jean de Florette (1986)
1109,1132,Manon of the Spring (Manon des sources) (1986)
1110,1133,Talking About Sex (1994)
1111,1134,Johnny 100 Pesos (Johnny cien pesos) (1993)
1112,1135,Private Benjamin (1980)
1113,1136,Monty Python and the Holy Grail (1975)
1114,1137,Hustler White (1996)
1115,1138,Dadetown (1995)
1116,1139,Everything Relative (1996)
1117,1140,Entertaining Angels: The Dorothy Day Story (1996)
1118,1141,Last Call (Hoogste tijd) (1995)
1119,1142,Get Over It (1996)
1120,1143,Three Lives and Only One Death (Trois vies & une seule mort) (1996)
1121,1144,"Line King: The Al Hirschfeld Story, The (1996)"
1122,1145,Snowriders (1996)
1123,1146,Curtis's Charm (1995)
1124,1147,When We Were Kings (1996)
1125,1148,Wallace & Gromit: The Wrong Trousers (1993)
1126,1149,JLG/JLG (JLG/JLG - autoportrait de décembre) (1994)
1127,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
1128,1151,Faust (1994)
1129,1152,He Walked by Night (1948)
1130,1153,Raw Deal (1948)
1131,1154,T-Men (1947)
1132,1155,"Invitation, The (Zaproszenie) (1986)"
1133,1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
1134,1157,"Symphonie pastorale, La (1946)"
1135,1158,Here Comes Cookie (1935)
1136,1159,Love in Bloom (1935)
1137,1160,Six of a Kind (1934)
1138,1161,"Tin Drum, The (Blechtrommel, Die) (1979)"
1139,1162,"Ruling Class, The (1972)"
1140,1163,Mina Tannenbaum (1994)
1141,1164,Two or Three Things I Know About Her (1966)
1142,1165,"Bloody Child, The (1996)"
1143,1166,Farmer & Chase (1997)
1144,1167,Dear God (1996)
1145,1168,Bad Moon (1996)
1146,1169,American Dream (1990)
1147,1170,Best of the Best 3: No Turning Back (1995)
1148,1171,Bob Roberts (1992)
1149,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
1150,1173,"Cook the Thief His Wife & Her Lover, The (1989)"
1151,1174,Dead Tired (Grosse Fatigue) (1994)
1152,1175,Delicatessen (1991)
1153,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
1154,1177,Enchanted April (1992)
1155,1178,Paths of Glory (1957)
1156,1179,"Grifters, The (1990)"
1157,1180,Hear My Song (1991)
1158,1181,"Shooter, The (1997)"
1159,1183,"English Patient, The (1996)"
1160,1184,Mediterraneo (1991)
1161,1185,My Left Foot (1989)
1162,1186,"Sex, Lies, and Videotape (1989)"
1163,1187,Passion Fish (1992)
1164,1188,Strictly Ballroom (1992)
1165,1189,"Thin Blue Line, The (1988)"
1166,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
1167,1191,Madonna: Truth or Dare (1991)
1168,1192,Paris Is Burning (1990)
1169,1193,One Flew Over the Cuckoo's Nest (1975)
1170,1194,Cheech and Chong's Up in Smoke (1978)
1171,1196,Star Wars: Episode V - The Empire Strikes Back (1980)
1172,1197,"Princess Bride, The (1987)"
1173,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
1174,1199,Brazil (1985)
1175,1200,Aliens (1986)
1176,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
1177,1202,Withnail & I (1987)
1178,1203,12 Angry Men (1957)
1179,1204,Lawrence of Arabia (1962)
1180,1206,"Clockwork Orange, A (1971)"
1181,1207,To Kill a Mockingbird (1962)
1182,1208,Apocalypse Now (1979)
1183,1209,Once Upon a Time in the West (C'era una volta il West) (1968)
1184,1210,Star Wars: Episode VI - Return of the Jedi (1983)
1185,1211,Wings of Desire (Der Himmel über Berlin) (1987)
1186,1212,"Third Man, The (1949)"
1187,1213,Goodfellas (1990)
1188,1214,Alien (1979)
1189,1215,Army of Darkness (1993)
1190,1216,"Big Blue, The (Grand bleu, Le) (1988)"
1191,1217,Ran (1985)
1192,1218,"Killer, The (Die xue shuang xiong) (1989)"
1193,1219,Psycho (1960)
1194,1220,"Blues Brothers, The (1980)"
1195,1221,"Godfather: Part II, The (1974)"
1196,1222,Full Metal Jacket (1987)
1197,1223,Wallace & Gromit: A Grand Day Out (1989)
1198,1224,Henry V (1989)
1199,1225,Amadeus (1984)
1200,1226,"Quiet Man, The (1952)"
1201,1227,Once Upon a Time in America (1984)
1202,1228,Raging Bull (1980)
1203,1230,Annie Hall (1977)
1204,1231,"Right Stuff, The (1983)"
1205,1232,Stalker (1979)
1206,1233,"Boat, The (Das Boot) (1981)"
1207,1234,"Sting, The (1973)"
1208,1235,Harold and Maude (1971)
1209,1236,Trust (1990)
1210,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
1211,1238,Local Hero (1983)
1212,1240,"Terminator, The (1984)"
1213,1241,Dead Alive (Braindead) (1992)
1214,1242,Glory (1989)
1215,1243,Rosencrantz and Guildenstern Are Dead (1990)
1216,1244,Manhattan (1979)
1217,1245,Miller's Crossing (1990)
1218,1246,Dead Poets Society (1989)
1219,1247,"Graduate, The (1967)"
1220,1248,Touch of Evil (1958)
1221,1249,"Femme Nikita, La (Nikita) (1990)"
1222,1250,"Bridge on the River Kwai, The (1957)"
1223,1251,8 1/2 (1963)
1224,1252,Chinatown (1974)
1225,1253,"Day the Earth Stood Still, The (1951)"
1226,1254,"Treasure of the Sierra Madre, The (1948)"
1227,1255,Bad Taste (1987)
1228,1256,Duck Soup (1933)
1229,1257,Better Off Dead... (1985)
1230,1258,"Shining, The (1980)"
1231,1259,Stand by Me (1986)
1232,1260,M (1931)
1233,1261,Evil Dead II (Dead by Dawn) (1987)
1234,1262,"Great Escape, The (1963)"
1235,1263,"Deer Hunter, The (1978)"
1236,1264,Diva (1981)
1237,1265,Groundhog Day (1993)
1238,1266,Unforgiven (1992)
1239,1267,"Manchurian Candidate, The (1962)"
1240,1268,Pump Up the Volume (1990)
1241,1269,Arsenic and Old Lace (1944)
1242,1270,Back to the Future (1985)
1243,1271,Fried Green Tomatoes (1991)
1244,1272,Patton (1970)
1245,1273,Down by Law (1986)
1246,1274,Akira (1988)
1247,1275,Highlander (1986)
1248,1276,Cool Hand Luke (1967)
1249,1277,Cyrano de Bergerac (1990)
1250,1278,Young Frankenstein (1974)
1251,1279,Night on Earth (1991)
1252,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
1253,1281,"Great Dictator, The (1940)"
1254,1282,Fantasia (1940)
1255,1283,High Noon (1952)
1256,1284,"Big Sleep, The (1946)"
1257,1285,Heathers (1989)
1258,1286,Somewhere in Time (1980)
1259,1287,Ben-Hur (1959)
1260,1288,This Is Spinal Tap (1984)
1261,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
1262,1290,Some Kind of Wonderful (1987)
1263,1291,Indiana Jones and the Last Crusade (1989)
1264,1292,Being There (1979)
1265,1293,Gandhi (1982)
1266,1295,"Unbearable Lightness of Being, The (1988)"
1267,1296,"Room with a View, A (1986)"
1268,1297,Real Genius (1985)
1269,1298,Pink Floyd: The Wall (1982)
1270,1299,"Killing Fields, The (1984)"
1271,1300,My Life as a Dog (Mitt liv som hund) (1985)
1272,1301,Forbidden Planet (1956)
1273,1302,Field of Dreams (1989)
1274,1303,"Man Who Would Be King, The (1975)"
1275,1304,Butch Cassidy and the Sundance Kid (1969)
1276,1305,"Paris, Texas (1984)"
1277,1306,Until the End of the World (Bis ans Ende der Welt) (1991)
1278,1307,When Harry Met Sally... (1989)
1279,1308,I Shot a Man in Vegas (1995)
1280,1309,Parallel Sons (1995)
1281,1310,Hype! (1996)
1282,1311,Santa with Muscles (1996)
